target_HR,session_id,person,session,source,start_sec,end_sec,forehead_rppg_mean,forehead_rppg_std,forehead_rppg_min,forehead_rppg_max,forehead_rppg_range,forehead_rppg_median,forehead_rppg_q25,forehead_rppg_q75,forehead_rppg_skew,forehead_rppg_kurtosis,forehead_rppg_peak_bpm,forehead_rppg_peak_ratio,forehead_green_mean,forehead_green_std,forehead_green_min,forehead_green_max,forehead_green_range,forehead_green_median,forehead_green_q25,forehead_green_q75,forehead_green_skew,forehead_green_kurtosis,forehead_green_peak_bpm,forehead_green_peak_ratio,forehead_R_mean,forehead_G_mean,forehead_B_mean,forehead_R_std,forehead_G_std,forehead_B_std,left_cheek_rppg_mean,left_cheek_rppg_std,left_cheek_rppg_min,left_cheek_rppg_max,left_cheek_rppg_range,left_cheek_rppg_median,left_cheek_rppg_q25,left_cheek_rppg_q75,left_cheek_rppg_skew,left_cheek_rppg_kurtosis,left_cheek_rppg_peak_bpm,left_cheek_rppg_peak_ratio,left_cheek_green_mean,left_cheek_green_std,left_cheek_green_min,left_cheek_green_max,left_cheek_green_range,left_cheek_green_median,left_cheek_green_q25,left_cheek_green_q75,left_cheek_green_skew,left_cheek_green_kurtosis,left_cheek_green_peak_bpm,left_cheek_green_peak_ratio,left_cheek_R_mean,left_cheek_G_mean,left_cheek_B_mean,left_cheek_R_std,left_cheek_G_std,left_cheek_B_std,right_cheek_rppg_mean,right_cheek_rppg_std,right_cheek_rppg_min,right_cheek_rppg_max,right_cheek_rppg_range,right_cheek_rppg_median,right_cheek_rppg_q25,right_cheek_rppg_q75,right_cheek_rppg_skew,right_cheek_rppg_kurtosis,right_cheek_rppg_peak_bpm,right_cheek_rppg_peak_ratio,right_cheek_green_mean,right_cheek_green_std,right_cheek_green_min,right_cheek_green_max,right_cheek_green_range,right_cheek_green_median,right_cheek_green_q25,right_cheek_green_q75,right_cheek_green_skew,right_cheek_green_kurtosis,right_cheek_green_peak_bpm,right_cheek_green_peak_ratio,right_cheek_R_mean,right_cheek_G_mean,right_cheek_B_mean,right_cheek_R_std,right_cheek_G_std,right_cheek_B_std
65.0999984741211,p1-5_p1_v1_source1,p1,v1,source1,0,10,-0.0008109610644169152,0.03075137920677662,-0.08354585617780685,0.09749937802553177,0.18104523420333862,-0.004389673471450806,-0.019981592893600464,0.017421353608369827,0.36329326033592224,0.44344162940979004,52.5,0.23333819210529327,-0.0054730759002268314,0.9027257561683655,-2.382398843765259,2.7378363609313965,5.120235443115234,-0.027161912992596626,-0.5969710350036621,0.5591799020767212,0.11869563162326813,0.5034079551696777,60.0,0.23078995943069458,189.63150024414062,149.37521362304688,123.3446273803711,2.214059591293335,1.9412708282470703,1.0751532316207886,-0.0006992184207774699,0.03576328605413437,-0.0775013193488121,0.09624245017766953,0.17374376952648163,-0.004532523453235626,-0.02596059814095497,0.01872554048895836,0.5243126153945923,-0.025343894958496094,52.5,0.399251788854599,-0.018443012610077858,0.7099295854568481,-2.2576520442962646,1.7915267944335938,4.0491790771484375,-0.04497458413243294,-0.3359885811805725,0.4136987328529358,-0.21416394412517548,0.836653470993042,52.5,0.2829035520553589,153.8602752685547,120.79114532470703,99.58624267578125,1.505176067352295,1.5347423553466797,1.8446977138519287,-0.00011476671352284029,0.03908483311533928,-0.09361806511878967,0.10254497826099396,0.19616304337978363,0.00039534419192932546,-0.028385914862155914,0.027197103947401047,-0.025291161611676216,-0.2727675437927246,45.0,0.18846112489700317,-0.006844130344688892,0.23385658860206604,-0.5214426517486572,0.5264006853103638,1.047843337059021,-0.01576095074415207,-0.17009109258651733,0.16294123232364655,0.12574368715286255,-0.5683932304382324,52.5,0.2945914566516876,144.24618530273438,115.40935516357422,98.83124542236328,0.9008544087409973,0.5749931931495667,0.6180782318115234
64.69999694824219,p1-5_p1_v1_source1,p1,v1,source1,1,11,-0.00020651407248806208,0.03219432383775711,-0.08354585617780685,0.09749937802553177,0.18104523420333862,-0.0052632782608270645,-0.02283015288412571,0.02155359834432602,0.3181843161582947,0.005082845687866211,52.5,0.16950801014900208,-0.01157931238412857,0.9282025098800659,-2.382398843765259,2.7378363609313965,5.120235443115234,-0.04766904190182686,-0.6286666393280029,0.559928297996521,0.1565445363521576,0.2825279235839844,52.5,0.27482888102531433,188.99420166015625,148.9657745361328,123.27450561523438,2.8492908477783203,2.3341565132141113,1.117964267730713,-0.0010691066272556782,0.035541094839572906,-0.0775013193488121,0.09624245017766953,0.17374376952648163,-0.0019015299621969461,-0.028235729783773422,0.019500283524394035,0.46049773693084717,-0.03148460388183594,52.5,0.36719581484794617,-0.012622851878404617,0.68388432264328,-2.2576520442962646,1.7915267944335938,4.0491790771484375,-0.04556604474782944,-0.31502360105514526,0.37537652254104614,-0.20215973258018494,1.280059814453125,52.5,0.31158846616744995,154.11134338378906,121.04302978515625,99.95586395263672,1.5178991556167603,1.6516917943954468,1.9913700819015503,-0.00033909009653143585,0.03975503891706467,-0.09361806511878967,0.10254497826099396,0.19616304337978363,0.001790728303603828,-0.030726900324225426,0.027197103947401047,-0.0011013655457645655,-0.4019451141357422,52.5,0.2460072636604309,-0.00679367920383811,0.22262917459011078,-0.5214426517486572,0.5264006853103638,1.047843337059021,-0.00935324840247631,-0.14734582602977753,0.15494246780872345,0.08407749980688095,-0.4462151527404785,45.0,0.3461250364780426,144.2955322265625,115.36331939697266,98.76598358154297,0.8731462955474854,0.5818093419075012,0.6196570992469788
64.30000305175781,p1-5_p1_v1_source1,p1,v1,source1,2,12,0.0007095037726685405,0.03358273580670357,-0.08354585617780685,0.09749937802553177,0.18104523420333862,-0.0037130152340978384,-0.02535354718565941,0.02668876014649868,0.23096773028373718,-0.32691383361816406,45.0,0.25512561202049255,0.01810070127248764,0.986915647983551,-2.382398843765259,2.7378363609313965,5.120235443115234,-0.0973038375377655,-0.6251946091651917,0.7120637893676758,0.20961213111877441,0.010766029357910156,52.5,0.25863581895828247,188.95932006835938,149.0452117919922,123.18773651123047,2.943925619125366,2.480562686920166,1.1820963621139526,0.0006078699952922761,0.03730058670043945,-0.08040837198495865,0.09624245017766953,0.17665082216262817,-0.0007540938095189631,-0.027831226587295532,0.02348080649971962,0.3636426031589508,-0.24078011512756348,52.5,0.3166179358959198,-0.014153692871332169,0.7112883925437927,-2.2576520442962646,1.7915267944335938,4.0491790771484375,-0.036499734967947006,-0.33280694484710693,0.4136987328529358,-0.2773981988430023,0.8766016960144043,52.5,0.3902032971382141,153.97640991210938,120.95884704589844,99.77792358398438,1.6889384984970093,1.7359877824783325,2.185068368911743,-0.00016847789811436087,0.0384269654750824,-0.09361806511878967,0.08865484595298767,0.18227291107177734,0.0032821418717503548,-0.028955595567822456,0.029338587075471878,-0.19551685452461243,-0.5627853870391846,52.5,0.38109877705574036,3.50704176526051e-05,0.21619172394275665,-0.5214426517486572,0.5264006853103638,1.047843337059021,0.002946441760286689,-0.14098885655403137,0.15956592559814453,-0.005188115406781435,-0.39479541778564453,45.0,0.40749815106391907,144.2606658935547,115.44024658203125,98.80803680419922,1.024970531463623,0.6297493577003479,0.7146641612052917
64.0,p1-5_p1_v1_source1,p1,v1,source1,3,13,0.0008158984710462391,0.03393581509590149,-0.08354585617780685,0.09749937802553177,0.18104523420333862,-0.0031366636976599693,-0.025699777528643608,0.028265943750739098,0.20602279901504517,-0.415114164352417,45.0,0.3752228915691376,0.011027900502085686,0.9959211349487305,-2.382398843765259,2.7378363609313965,5.120235443115234,-0.08802416175603867,-0.6536388397216797,0.7207024097442627,0.20447437465190887,-0.07562875747680664,75.0,0.23824650049209595,189.17247009277344,149.30731201171875,123.1329345703125,2.891148805618286,2.356945276260376,1.1875742673873901,0.0014038952067494392,0.03482870012521744,-0.08040837198495865,0.08965735137462616,0.1700657308101654,0.0012201603967696428,-0.023904532194137573,0.022865941748023033,0.16527003049850464,-0.10781002044677734,52.5,0.2861262261867523,-0.0004748764040414244,0.7315281629562378,-2.2576520442962646,1.7915267944335938,4.0491790771484375,-0.043417319655418396,-0.3283708989620209,0.4296773076057434,-0.21180061995983124,0.6564438343048096,52.5,0.4161281883716583,153.92303466796875,120.94506072998047,99.66178131103516,1.7100847959518433,1.7373111248016357,2.194714069366455,0.0009253687458112836,0.03752453252673149,-0.09361806511878967,0.08865484595298767,0.18227291107177734,0.004533909726887941,-0.028955595567822456,0.031147267669439316,-0.19476266205310822,-0.6654152870178223,52.5,0.43055734038352966,0.0037491891998797655,0.21772350370883942,-0.5214426517486572,0.5264006853103638,1.047843337059021,0.0042911721393466,-0.1441938877105713,0.16163018345832825,-0.016471486538648605,-0.4399278163909912,45.0,0.26626119017601013,144.1287841796875,115.54793548583984,98.94184875488281,1.1579524278640747,0.5833033919334412,0.7357072830200195
63.79999923706055,p1-5_p1_v1_source1,p1,v1,source1,4,14,0.0011377680348232388,0.034061968326568604,-0.08354585617780685,0.09749937802553177,0.18104523420333862,-0.002882082015275955,-0.025226719677448273,0.02844390645623207,0.18903514742851257,-0.43460536003112793,52.5,0.3228738605976105,0.027770185843110085,0.9792531132698059,-2.382398843765259,2.7378363609313965,5.120235443115234,-0.0772196501493454,-0.6449798345565796,0.7424638271331787,0.2253400981426239,0.01094818115234375,75.0,0.2400819957256317,189.4178466796875,149.57994079589844,123.19197845458984,2.903639316558838,2.2839715480804443,1.1710363626480103,0.0016135459300130606,0.032002080231904984,-0.08040837198495865,0.08688224107027054,0.1672906130552292,0.0020561902783811092,-0.018599599599838257,0.022106066346168518,0.010933086276054382,0.056510210037231445,52.5,0.27402010560035706,0.018322180956602097,0.7183802723884583,-2.2576520442962646,1.7915267944335938,4.0491790771484375,0.0035848983097821474,-0.3082472085952759,0.4321117103099823,-0.27914515137672424,0.8829090595245361,52.5,0.27546387910842896,154.08531188964844,121.14344024658203,99.88801574707031,1.6029436588287354,1.6101795434951782,2.0945029258728027,-0.00023948638408910483,0.03598947450518608,-0.09361806511878967,0.08865484595298767,0.18227291107177734,0.0022882940247654915,-0.027800774201750755,0.026828965172171593,-0.13033702969551086,-0.5329015254974365,52.5,0.3441983461380005,0.004710621666163206,0.2058624029159546,-0.5214426517486572,0.5095007419586182,1.0309433937072754,0.004177961498498917,-0.14193250238895416,0.16163018345832825,-0.06229603290557861,-0.4844677448272705,52.5,0.20163452625274658,144.02090454101562,115.56539154052734,99.00391387939453,1.2057316303253174,0.5678173899650574,0.7196633219718933
63.599998474121094,p1-5_p1_v1_source1,p1,v1,source1,5,15,0.0011283535277470946,0.03381994739174843,-0.05699612572789192,0.09749937802553177,0.154495507478714,-0.0031366636976599693,-0.02635873667895794,0.028265943750739098,0.3755589425563812,-0.5875215530395508,52.5,0.4186186194419861,0.020374195650219917,0.8428758978843689,-2.382398843765259,2.336961269378662,4.7193603515625,-0.04766904190182686,-0.5658438205718994,0.6246349811553955,0.13747134804725647,0.15050458908081055,75.0,0.20275476574897766,189.55738830566406,149.76223754882812,123.31534576416016,2.7329726219177246,2.1130337715148926,1.0499483346939087,0.00037582797813229263,0.030896227806806564,-0.08040837198495865,0.07589424401521683,0.15630261600017548,0.003920406568795443,-0.01832875795662403,0.02083737775683403,-0.23759111762046814,-0.021711111068725586,52.5,0.30713608860969543,0.017944373190402985,0.6510064005851746,-1.606043815612793,1.6944773197174072,3.3005211353302,-0.024641577154397964,-0.31955254077911377,0.4029676020145416,0.09948860108852386,0.26903748512268066,52.5,0.18257936835289001,154.3150177001953,121.41134643554688,100.2326431274414,1.4183382987976074,1.405897617340088,1.9276700019836426,-8.189320396922994e-06,0.03458363935351372,-0.09421420097351074,0.07067488133907318,0.16488908231258392,0.004533909726887941,-0.026553066447377205,0.026788249611854553,-0.37424296140670776,-0.5764904022216797,52.5,0.21418705582618713,0.005524159409105778,0.18447943031787872,-0.44088369607925415,0.3467060923576355,0.7875897884368896,0.005816522054374218,-0.12902699410915375,0.15388590097427368,-0.05225559324026108,-0.6949985027313232,60.0,0.1868072748184204,143.97933959960938,115.5641860961914,99.0423355102539,1.217529058456421,0.5547117590904236,0.6556115746498108
63.400001525878906,p1-5_p1_v1_source1,p1,v1,source1,6,16,-0.00105543143581599,0.03624237701296806,-0.09769883751869202,0.09749937802553177,0.1951982080936432,-0.004924481734633446,-0.029772518202662468,0.024608749896287918,0.22745056450366974,-0.3086225986480713,52.5,0.4772498607635498,-0.005047476850450039,0.8496879935264587,-2.382398843765259,2.336961269378662,4.7193603515625,-0.04766904190182686,-0.5847272276878357,0.5722863674163818,0.12775903940200806,0.1218724250793457,52.5,0.20726987719535828,189.50677490234375,149.73899841308594,123.31380462646484,2.733834743499756,2.1140685081481934,1.0491479635238647,-5.2821160352323204e-05,0.028083594515919685,-0.08040837198495865,0.07589424401521683,0.15630261600017548,0.0013042588252574205,-0.016134675592184067,0.01892615109682083,-0.2787672281265259,0.3109555244445801,52.5,0.32465580105781555,0.01646587811410427,0.6389713287353516,-1.606043815612793,1.6944773197174072,3.3005211353302,-0.045190613716840744,-0.3181385397911072,0.37416142225265503,0.13681341707706451,0.49415040016174316,52.5,0.16768838465213776,154.39096069335938,121.53572082519531,100.4255142211914,1.404134750366211,1.354156494140625,1.9294086694717407,-0.0010956046171486378,0.033921096473932266,-0.09421420097351074,0.07067488133907318,0.16488908231258392,0.0027185978833585978,-0.026553066447377205,0.02412775531411171,-0.24799075722694397,-0.5729632377624512,90.0,0.15030069649219513,-0.007316927425563335,0.17766842246055603,-0.44088369607925415,0.3467060923576355,0.7875897884368896,-0.023041006177663803,-0.12835638225078583,0.11506938189268112,0.08416308462619781,-0.5086953639984131,82.5,0.18593928217887878,143.8645782470703,115.41297149658203,98.9363784790039,1.3061996698379517,0.6671650409698486,0.6938385367393494
63.20000076293945,p1-5_p1_v1_source1,p1,v1,source1,7,17,-0.0013747698394581676,0.03936168551445007,-0.09769883751869202,0.09749937802553177,0.1951982080936432,-0.004924481734633446,-0.03168993443250656,0.032058268785476685,0.08413626998662949,-0.5295083522796631,52.5,0.5284609794616699,-0.02426639385521412,0.882352888584137,-2.571995973587036,2.336961269378662,4.908957481384277,-0.0261167511343956,-0.5995170474052429,0.628485918045044,-0.17754727602005005,0.240081787109375,52.5,0.256843239068985,189.50753784179688,149.73458862304688,123.24974822998047,2.7664170265197754,2.155564785003662,1.0766346454620361,-0.0010544891702011228,0.02859395369887352,-0.08040837198495865,0.07589424401521683,0.15630261600017548,-0.0005079229013063014,-0.017854314297437668,0.018581058830022812,-0.1787722110748291,0.1849827766418457,52.5,0.3098137676715851,-0.0035749345552176237,0.6594192385673523,-1.606043815612793,1.6944773197174072,3.3005211353302,-0.06739726662635803,-0.3539462387561798,0.37416142225265503,0.15338842570781708,0.23833203315734863,52.5,0.19207584857940674,154.4147186279297,121.600830078125,100.53056335449219,1.444675326347351,1.4049705266952515,1.9998713731765747,-0.0009649634012021124,0.03355608135461807,-0.09421420097351074,0.07098682969808578,0.16520103812217712,0.0019568954594433308,-0.024298623204231262,0.023563699796795845,-0.2606682777404785,-0.4297647476196289,45.0,0.12840020656585693,-0.008035019040107727,0.18963874876499176,-0.5420008301734924,0.3467060923576355,0.8887069225311279,-0.023041006177663803,-0.12870216369628906,0.1255122423171997,-0.13644108176231384,-0.2907893657684326,82.5,0.18903280794620514,143.71153259277344,115.32044982910156,98.89856719970703,1.318684458732605,0.7340883016586304,0.7232053279876709
63.0,p1-5_p1_v1_source1,p1,v1,source1,8,18,0.00032139182440005243,0.04068385064601898,-0.09769883751869202,0.09749937802553177,0.1951982080936432,-0.003711411729454994,-0.03168993443250656,0.03495348244905472,0.015870632603764534,-0.7192680835723877,52.5,0.5836818814277649,-0.003653657855466008,0.9008402228355408,-2.571995973587036,2.336961269378662,4.908957481384277,-0.023075897246599197,-0.6293795108795166,0.6587941646575928,-0.09354249387979507,0.095428466796875,52.5,0.2416771799325943,189.38568115234375,149.6440887451172,123.30011749267578,2.8122220039367676,2.2029366493225098,1.1362501382827759,-0.0008415585034526885,0.033157143741846085,-0.10638882219791412,0.08717967569828033,0.19356849789619446,0.00026212952798232436,-0.018164880573749542,0.020527929067611694,-0.30313822627067566,0.6126961708068848,52.5,0.31272777915000916,-0.026868494227528572,0.6887286901473999,-1.606043815612793,1.6944773197174072,3.3005211353302,-0.06588861346244812,-0.4306618571281433,0.39093050360679626,0.10682322084903717,-0.038062095642089844,52.5,0.25415265560150146,154.55543518066406,121.79444885253906,100.81175994873047,1.544540524482727,1.513749122619629,2.0673019886016846,-0.000975651026237756,0.03417040780186653,-0.09421420097351074,0.07098682969808578,0.16520103812217712,0.0018768270965665579,-0.02629118598997593,0.024814210832118988,-0.22343146800994873,-0.6153969764709473,82.5,0.14252731204032898,0.00032988787279464304,0.2049160599708557,-0.5420008301734924,0.3501080274581909,0.8921088576316833,0.007135011255741119,-0.1426735371351242,0.15956592559814453,-0.2518676817417145,-0.5701894760131836,82.5,0.17209550738334656,143.74325561523438,115.27408599853516,98.88512420654297,1.341232180595398,0.7350863218307495,0.7415363788604736
62.79999923706055,p1-5_p1_v1_source1,p1,v1,source1,9,19,0.001655694912187755,0.04010627791285515,-0.09769883751869202,0.09749937802553177,0.1951982080936432,-0.0006934874108992517,-0.02949543111026287,0.034612640738487244,-0.06435476988554001,-0.615570068359375,52.5,0.5482800602912903,0.011479265987873077,0.890404999256134,-2.571995973587036,2.336961269378662,4.908957481384277,-0.014624780975282192,-0.5407698154449463,0.6542752385139465,-0.13019005954265594,0.22591495513916016,52.5,0.23777766525745392,188.53570556640625,148.98402404785156,123.05713653564453,3.188753366470337,2.378692150115967,1.034305453300476,0.0004341649473644793,0.03364603593945503,-0.10638882219791412,0.08717967569828033,0.19356849789619446,0.002956458367407322,-0.015485871583223343,0.02197384461760521,-0.3477186858654022,0.5499551296234131,52.5,0.31993889808654785,-0.01593448407948017,0.6421587467193604,-1.606043815612793,1.5814520120620728,3.187495708465576,-0.05785951018333435,-0.41644763946533203,0.39093050360679626,0.005254508461803198,-0.06987643241882324,52.5,0.2817520797252655,154.56822204589844,121.84330749511719,101.01131439208984,1.5279606580734253,1.502663016319275,2.0971519947052,4.610497489920817e-05,0.034466348588466644,-0.09421420097351074,0.07098682969808578,0.16520103812217712,0.0037238404620438814,-0.024298623204231262,0.02660617046058178,-0.2693120837211609,-0.625115156173706,52.5,0.1263076364994049,0.0022905636578798294,0.21283206343650818,-0.5420008301734924,0.43763846158981323,0.9796392917633057,-0.004226892255246639,-0.1446424275636673,0.1746862530708313,-0.15934064984321594,-0.6292779445648193,75.0,0.16535638272762299,143.70013427734375,115.13932800292969,98.74771118164062,1.2843360900878906,0.6989322900772095,0.7652732133865356
