target_HR,session_id,person,session,source,start_sec,end_sec,forehead_rppg_mean,forehead_rppg_std,forehead_rppg_min,forehead_rppg_max,forehead_rppg_range,forehead_rppg_median,forehead_rppg_q25,forehead_rppg_q75,forehead_rppg_skew,forehead_rppg_kurtosis,forehead_rppg_peak_bpm,forehead_rppg_peak_ratio,forehead_green_mean,forehead_green_std,forehead_green_min,forehead_green_max,forehead_green_range,forehead_green_median,forehead_green_q25,forehead_green_q75,forehead_green_skew,forehead_green_kurtosis,forehead_green_peak_bpm,forehead_green_peak_ratio,forehead_R_mean,forehead_G_mean,forehead_B_mean,forehead_R_std,forehead_G_std,forehead_B_std,forehead_R_range,forehead_G_range,forehead_B_range,left_cheek_rppg_mean,left_cheek_rppg_std,left_cheek_rppg_min,left_cheek_rppg_max,left_cheek_rppg_range,left_cheek_rppg_median,left_cheek_rppg_q25,left_cheek_rppg_q75,left_cheek_rppg_skew,left_cheek_rppg_kurtosis,left_cheek_rppg_peak_bpm,left_cheek_rppg_peak_ratio,left_cheek_green_mean,left_cheek_green_std,left_cheek_green_min,left_cheek_green_max,left_cheek_green_range,left_cheek_green_median,left_cheek_green_q25,left_cheek_green_q75,left_cheek_green_skew,left_cheek_green_kurtosis,left_cheek_green_peak_bpm,left_cheek_green_peak_ratio,left_cheek_R_mean,left_cheek_G_mean,left_cheek_B_mean,left_cheek_R_std,left_cheek_G_std,left_cheek_B_std,left_cheek_R_range,left_cheek_G_range,left_cheek_B_range,right_cheek_rppg_mean,right_cheek_rppg_std,right_cheek_rppg_min,right_cheek_rppg_max,right_cheek_rppg_range,right_cheek_rppg_median,right_cheek_rppg_q25,right_cheek_rppg_q75,right_cheek_rppg_skew,right_cheek_rppg_kurtosis,right_cheek_rppg_peak_bpm,right_cheek_rppg_peak_ratio,right_cheek_green_mean,right_cheek_green_std,right_cheek_green_min,right_cheek_green_max,right_cheek_green_range,right_cheek_green_median,right_cheek_green_q25,right_cheek_green_q75,right_cheek_green_skew,right_cheek_green_kurtosis,right_cheek_green_peak_bpm,right_cheek_green_peak_ratio,right_cheek_R_mean,right_cheek_G_mean,right_cheek_B_mean,right_cheek_R_std,right_cheek_G_std,right_cheek_B_std,right_cheek_R_range,right_cheek_G_range,right_cheek_B_range
65.0999984741211,p1-5_p1_v1_source3,p1,v1,source3,0,10,-0.0009192114812321961,0.0544009804725647,-0.13659866154193878,0.11612797528505325,0.25272664427757263,-0.0051902239210903645,-0.039507173001766205,0.03485735133290291,0.14504298567771912,-0.5390369892120361,52.5,0.3483545184135437,-0.009674709290266037,0.8508352041244507,-2.8907806873321533,2.979428768157959,5.870209693908691,0.017650246620178223,-0.47616684436798096,0.46380752325057983,0.026627400889992714,2.0953917503356934,52.5,0.16585615277290344,193.5007781982422,133.47779846191406,114.84774780273438,2.692800521850586,2.497633695602417,1.9908332824707031,11.136215209960938,10.201980590820312,9.156219482421875,-0.001462212996557355,0.06937527656555176,-0.1823393851518631,0.1682368963956833,0.3505762815475464,-0.0058406321331858635,-0.04865409433841705,0.051562827080488205,-0.057332806289196014,-0.2487812042236328,52.5,0.3337649703025818,-0.035663753747940063,0.5337544679641724,-1.7787036895751953,0.9319691061973572,2.7106728553771973,0.016180090606212616,-0.4034608006477356,0.3850046396255493,-0.5562083721160889,-0.008967399597167969,45.0,0.28252583742141724,166.25611877441406,106.78846740722656,88.49272155761719,1.5311107635498047,1.4618507623672485,1.50422203540802,6.296051025390625,6.204063415527344,6.439994812011719,-0.00021415115043055266,0.09457278996706009,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.0034668222069740295,-0.06223781779408455,0.04884582385420799,0.19081971049308777,-0.37102675437927246,52.5,0.32709842920303345,-0.0009233198361471295,0.7812374830245972,-1.9356913566589355,2.1149325370788574,4.050623893737793,-0.04219747707247734,-0.4517286717891693,0.410133957862854,0.21086028218269348,0.4779093265533447,45.0,0.2013595551252365,159.08349609375,100.57820129394531,82.13265991210938,1.6562459468841553,1.4588590860366821,1.4276901483535767,8.313766479492188,7.855781555175781,7.5301971435546875
64.69999694824219,p1-5_p1_v1_source3,p1,v1,source3,1,11,5.177438288228586e-05,0.056239914149045944,-0.13659866154193878,0.12795419991016388,0.26455286145210266,-0.0037996158935129642,-0.04224010556936264,0.03773491829633713,0.16824927926063538,-0.6115117073059082,52.5,0.27314314246177673,0.004524834454059601,0.8367711305618286,-2.8907806873321533,2.979428768157959,5.870209693908691,0.024900730699300766,-0.4445223808288574,0.46380752325057983,-0.026507409289479256,2.356076717376709,60.0,0.18813921511173248,193.7996826171875,133.8076934814453,114.9541244506836,2.6510908603668213,2.425377130508423,1.9854344129562378,11.136215209960938,10.201980590820312,9.156219482421875,-0.0012877071276307106,0.0708034485578537,-0.1823393851518631,0.1682368963956833,0.3505762815475464,0.0016031989362090826,-0.05191248655319214,0.05310823768377304,-0.15292128920555115,-0.3596646785736084,52.5,0.33253252506256104,-0.01652601920068264,0.46385446190834045,-1.0566304922103882,0.8146383166313171,1.8712687492370605,0.025193093344569206,-0.3698556423187256,0.3769564926624298,-0.3174842298030853,-0.8739416599273682,67.5,0.17699787020683289,166.41151428222656,106.92120361328125,88.62725830078125,1.4945791959762573,1.4854487180709839,1.450098991394043,6.1266937255859375,6.204063415527344,6.301666259765625,0.0001904293312691152,0.09972034394741058,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.0034401067532598972,-0.06698619574308395,0.051812656223773956,0.2428981512784958,-0.49694085121154785,45.0,0.2782936692237854,-0.011044400744140148,0.7250120639801025,-1.831463098526001,2.1149325370788574,3.9463956356048584,-0.032662443816661835,-0.4463866353034973,0.40816426277160645,0.1675339639186859,0.5701563358306885,67.5,0.23602190613746643,159.00022888183594,100.55121612548828,82.07511138916016,1.7151784896850586,1.455273151397705,1.4010776281356812,8.313766479492188,7.855781555175781,7.5301971435546875
64.30000305175781,p1-5_p1_v1_source3,p1,v1,source3,2,12,0.0010245643788948655,0.05777095630764961,-0.13659866154193878,0.12795419991016388,0.26455286145210266,-0.0012548312079161406,-0.04224010556936264,0.03832923248410225,0.1348993331193924,-0.6435258388519287,52.5,0.1859644651412964,0.024619920179247856,0.9150215983390808,-2.8907806873321533,2.979428768157959,5.870209693908691,0.017650246620178223,-0.5137255787849426,0.5023214817047119,0.21180573105812073,1.5955324172973633,60.0,0.19183196127414703,194.1443328857422,134.1842803955078,115.01703643798828,3.261763334274292,2.7581217288970947,2.040163516998291,15.778732299804688,12.52398681640625,9.156219482421875,0.0020369081757962704,0.07399599999189377,-0.1823393851518631,0.18854916095733643,0.37088853120803833,0.004770934581756592,-0.05051646754145622,0.05425906926393509,-0.0956071987748146,-0.2279188632965088,52.5,0.3461202383041382,0.003951705992221832,0.4391692280769348,-1.0566304922103882,0.8146383166313171,1.8712687492370605,0.06049501523375511,-0.32543566823005676,0.36147794127464294,-0.3042469918727875,-0.7943611145019531,60.0,0.15936222672462463,166.51502990722656,107.07891845703125,88.80934143066406,1.422826886177063,1.4344958066940308,1.3667699098587036,6.1266937255859375,6.204063415527344,6.294273376464844,0.00037625335971824825,0.09782969206571579,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.0047495728358626366,-0.06459641456604004,0.055974431335926056,0.34393084049224854,-0.44638538360595703,45.0,0.28513386845588684,-0.01070956327021122,0.7065538763999939,-1.831463098526001,2.1149325370788574,3.9463956356048584,-0.046079762279987335,-0.43628832697868347,0.40224507451057434,0.21251502633094788,0.8447017669677734,60.0,0.18562299013137817,159.31649780273438,100.87088012695312,82.32357788085938,1.4229974746704102,1.1910231113433838,1.16982102394104,7.9700164794921875,6.406929016113281,6.208000183105469
64.0,p1-5_p1_v1_source3,p1,v1,source3,3,13,0.0010785539634525776,0.0590323805809021,-0.13659866154193878,0.12795419991016388,0.26455286145210266,-0.0005904242279939353,-0.042244117707014084,0.04519127309322357,0.07847008854150772,-0.6976416110992432,45.0,0.1846686601638794,-0.0005696053267456591,1.0015954971313477,-2.8907806873321533,2.979428768157959,5.870209693908691,0.0025151483714580536,-0.6242254972457886,0.508049488067627,0.25746607780456543,1.089212417602539,60.0,0.18232271075248718,194.80043029785156,134.78396606445312,115.236328125,3.701866865158081,2.9148354530334473,2.0139029026031494,15.778732299804688,12.341690063476562,8.388519287109375,0.0027990471571683884,0.0763542577624321,-0.1823393851518631,0.18854916095733643,0.37088853120803833,0.0076668220572173595,-0.05074910819530487,0.05440480262041092,-0.10053779184818268,-0.3344404697418213,52.5,0.33540967106819153,0.017022427171468735,0.4345000088214874,-1.0566304922103882,0.8146383166313171,1.8712687492370605,0.08297080546617508,-0.29866230487823486,0.36147794127464294,-0.36242789030075073,-0.7012782096862793,52.5,0.2722025215625763,166.6529083251953,107.2613525390625,88.9682846069336,1.2921373844146729,1.3154906034469604,1.2581121921539307,6.1266937255859375,6.204063415527344,6.294273376464844,0.0018414427759125829,0.09865616261959076,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.004533379338681698,-0.06395699083805084,0.06101830303668976,0.3253781795501709,-0.461148738861084,45.0,0.2751430869102478,0.004597715567797422,0.7669265866279602,-1.831463098526001,2.1149325370788574,3.9463956356048584,0.047181498259305954,-0.44380128383636475,0.4326110780239105,0.07435394823551178,0.24571490287780762,60.0,0.20326389372348785,159.32118225097656,100.95679473876953,82.37944030761719,1.4582061767578125,1.194736123085022,1.1490398645401,7.9700164794921875,6.406929016113281,6.0066680908203125
63.79999923706055,p1-5_p1_v1_source3,p1,v1,source3,4,14,0.001227071275934577,0.05964650958776474,-0.13659866154193878,0.12795419991016388,0.26455286145210266,0.0007268054760061204,-0.042935699224472046,0.04708857089281082,0.034852657467126846,-0.7648303508758545,45.0,0.2719980478286743,0.02273712307214737,1.0772076845169067,-2.8907806873321533,2.979428768157959,5.870209693908691,0.013789668679237366,-0.6913881301879883,0.6117700338363647,0.28053343296051025,0.6358668804168701,45.0,0.1868273764848709,195.551025390625,135.4320831298828,115.51335144042969,3.546747922897339,2.619934320449829,1.8038601875305176,15.778732299804688,11.640289306640625,7.948097229003906,0.0008876025676727295,0.07253678888082504,-0.1823393851518631,0.18854916095733643,0.37088853120803833,-0.0016491464339196682,-0.05051646754145622,0.05263349413871765,0.10805477946996689,-0.2696564197540283,52.5,0.32411596179008484,0.006942089181393385,0.4072975218296051,-1.0566304922103882,0.8146383166313171,1.8712687492370605,0.041800111532211304,-0.27597740292549133,0.3168112635612488,-0.332317054271698,-0.4694969654083252,52.5,0.3848028779029846,166.8008575439453,107.47504425048828,89.16523742675781,1.1296601295471191,1.0891636610031128,1.075487732887268,4.95001220703125,4.818931579589844,5.481681823730469,0.001831211382523179,0.0993911549448967,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.007082241587340832,-0.06223781779408455,0.05687553808093071,0.37751084566116333,-0.4040405750274658,45.0,0.27192214131355286,-0.003868513973429799,0.7735660076141357,-1.831463098526001,2.1149325370788574,3.9463956356048584,0.012200834229588509,-0.447277694940567,0.4225028157234192,0.12961892783641815,0.18631863594055176,52.5,0.2072213739156723,159.17718505859375,100.94975280761719,82.34143829345703,1.5747359991073608,1.2403054237365723,1.2245146036148071,7.9700164794921875,6.406929016113281,6.69256591796875
63.599998474121094,p1-5_p1_v1_source3,p1,v1,source3,5,15,0.00030986464116722345,0.055353470146656036,-0.11426041275262833,0.12795419991016388,0.2422146201133728,-0.002585879759863019,-0.0411166176199913,0.03799450024962425,0.19021356105804443,-0.714158296585083,45.0,0.3237941563129425,0.021470772102475166,1.2383276224136353,-2.8907806873321533,3.5369298458099365,6.42771053314209,-0.042404595762491226,-0.7600407600402832,0.6451592445373535,0.45972582697868347,0.47193312644958496,45.0,0.22181038558483124,196.15599060058594,135.9427947998047,115.74524688720703,3.592028856277466,2.574279308319092,1.738513469696045,15.778732299804688,11.216812133789062,7.5406951904296875,-0.0016374926781281829,0.0738254263997078,-0.1823393851518631,0.18854916095733643,0.37088853120803833,-0.007658517919480801,-0.05184157192707062,0.05219529569149017,0.13818393647670746,-0.3650655746459961,52.5,0.3360431492328644,-0.009781389497220516,0.40761473774909973,-1.0566304922103882,0.8146383166313171,1.8712687492370605,0.016880085691809654,-0.2924797534942627,0.271802693605423,-0.2665168344974518,-0.4882814884185791,52.5,0.40676453709602356,166.7968292236328,107.5385513305664,89.16378021240234,1.112339735031128,1.0208985805511475,1.0446231365203857,4.95001220703125,4.818931579589844,5.481681823730469,-0.0005641586612910032,0.09731645882129669,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.007082241587340832,-0.06223781779408455,0.04726499319076538,0.3996295630931854,-0.24443411827087402,45.0,0.2717808783054352,-0.009356128983199596,0.8048158288002014,-1.8654894828796387,2.1149325370788574,3.980422019958496,0.04254898056387901,-0.47645440697669983,0.4391217827796936,0.030401891097426414,0.009666204452514648,45.0,0.24932436645030975,158.8489990234375,100.74175262451172,82.1492691040039,1.5881239175796509,1.2885029315948486,1.3159618377685547,7.9700164794921875,6.648323059082031,7.800666809082031
63.400001525878906,p1-5_p1_v1_source3,p1,v1,source3,6,16,-0.0010778468567878008,0.05323006957769394,-0.11426041275262833,0.12795419991016388,0.2422146201133728,-0.005860139150172472,-0.0411166176199913,0.03426746279001236,0.27068033814430237,-0.5978724956512451,45.0,0.3520243763923645,0.00952005572617054,1.15462064743042,-2.8731093406677246,3.5369298458099365,6.410038948059082,0.0025151483714580536,-0.6836103200912476,0.5993759632110596,0.4016949534416199,0.8327550888061523,45.0,0.3212733566761017,196.64695739746094,136.29742431640625,115.80228424072266,3.549551486968994,2.5566251277923584,1.6832606792449951,13.843963623046875,9.76470947265625,7.270423889160156,-0.002394655719399452,0.0728483721613884,-0.1823393851518631,0.18854916095733643,0.37088853120803833,-0.008422434329986572,-0.05184157192707062,0.05219529569149017,0.10667826235294342,-0.4065990447998047,52.5,0.36809080839157104,-0.0036871586926281452,0.42857614159584045,-1.0566304922103882,1.1004316806793213,2.15706205368042,0.012770980596542358,-0.29754340648651123,0.271802693605423,-0.019295793026685715,-0.32688212394714355,52.5,0.42355406284332275,166.8139190673828,107.60253143310547,89.1812973022461,1.1378345489501953,0.9890720844268799,1.096888780593872,4.95001220703125,4.6799774169921875,5.481681823730469,-0.0034586621914058924,0.10199093073606491,-0.19718922674655914,0.23439599573612213,0.4315852224826813,-0.007952198386192322,-0.06459641456604004,0.04726499319076538,0.33862170577049255,-0.3616623878479004,45.0,0.2296048402786255,-0.025722339749336243,0.9573484659194946,-2.260087251663208,2.425520896911621,4.68560791015625,0.026880702003836632,-0.6405073404312134,0.5191361904144287,0.07792577892541885,-0.14939045906066895,45.0,0.2882438004016876,158.59622192382812,100.60064697265625,82.09121704101562,1.7893840074539185,1.4852311611175537,1.438727855682373,7.9700164794921875,7.080696105957031,7.800666809082031
63.20000076293945,p1-5_p1_v1_source3,p1,v1,source3,7,17,-0.0008516293601132929,0.05168774724006653,-0.11426041275262833,0.12795419991016388,0.2422146201133728,-0.004801212809979916,-0.040148090571165085,0.03316264972090721,0.2938913106918335,-0.44867992401123047,52.5,0.3327295780181885,0.002347771544009447,1.164546012878418,-2.8731093406677246,3.5369298458099365,6.410038948059082,-0.05967523902654648,-0.6667360663414001,0.6451592445373535,0.4294792413711548,0.7383542060852051,45.0,0.30454280972480774,197.25169372558594,136.73196411132812,115.89823913574219,3.489887237548828,2.594175100326538,1.706549882888794,13.843963623046875,9.76470947265625,7.270423889160156,-0.0019101977813988924,0.07524670660495758,-0.1823393851518631,0.18854916095733643,0.37088853120803833,-0.007658517919480801,-0.05353325232863426,0.05361773446202278,0.04240506514906883,-0.47537755966186523,52.5,0.35401374101638794,-0.0096782511100173,0.4324495792388916,-1.086321473121643,1.1004316806793213,2.186753273010254,0.016509057953953743,-0.2924797534942627,0.2666461169719696,-0.10844540596008301,-0.1482102870941162,52.5,0.4466264545917511,166.75808715820312,107.61042785644531,89.17133331298828,1.1595956087112427,0.9728572964668274,1.066860556602478,4.95001220703125,4.539741516113281,4.955924987792969,-0.0024313193280249834,0.10019706934690475,-0.19718922674655914,0.23050783574581146,0.4276970624923706,-0.006242981180548668,-0.06964369863271713,0.05015262961387634,0.24521775543689728,-0.4811992645263672,52.5,0.1942806988954544,-0.009898525662720203,0.9491370916366577,-2.260087251663208,2.425520896911621,4.68560791015625,-0.007206573151051998,-0.5989651083946228,0.545251727104187,0.06709633767604828,-0.11966395378112793,75.0,0.26402872800827026,158.4408721923828,100.52659606933594,82.05078887939453,1.7380967140197754,1.459686517715454,1.42753005027771,7.9700164794921875,7.080696105957031,7.800666809082031
63.0,p1-5_p1_v1_source3,p1,v1,source3,8,18,0.0005319829215295613,0.05145680904388428,-0.11426041275262833,0.12795419991016388,0.2422146201133728,-0.0011947762686759233,-0.038957469165325165,0.03316264972090721,0.2399555742740631,-0.43987250328063965,52.5,0.3078538775444031,0.013176845386624336,1.2342857122421265,-2.8731093406677246,3.5369298458099365,6.410038948059082,-0.04624195396900177,-0.7327388525009155,0.726165771484375,0.2906801998615265,0.2155606746673584,45.0,0.2279338836669922,197.20594787597656,136.66600036621094,115.73468780517578,3.5570034980773926,2.6168785095214844,1.5772732496261597,13.843963623046875,9.76470947265625,7.270423889160156,0.0006359218386933208,0.07833386212587357,-0.1823393851518631,0.18854916095733643,0.37088853120803833,-0.0006984291248954833,-0.05601086467504501,0.0584750697016716,-0.012211693450808525,-0.6703221797943115,52.5,0.3215404152870178,-0.016833264380693436,0.5398513674736023,-1.5892983675003052,1.5258146524429321,3.1151130199432373,0.008371408097445965,-0.34047043323516846,0.33035096526145935,-0.09752059727907181,0.45157361030578613,52.5,0.3709505796432495,166.45265197753906,107.40581512451172,88.87273406982422,1.1588913202285767,1.0532314777374268,1.1724944114685059,6.4257965087890625,5.463592529296875,6.711326599121094,0.0022666100412607193,0.09756109863519669,-0.19718922674655914,0.23050783574581146,0.4276970624923706,-0.00032104269484989345,-0.06186482682824135,0.06110432744026184,0.1879378706216812,-0.4156613349914551,52.5,0.17637760937213898,0.037162911146879196,0.9185413718223572,-2.260087251663208,2.425520896911621,4.68560791015625,0.10084991157054901,-0.45545268058776855,0.5373797416687012,-0.07593906670808792,0.17402863502502441,52.5,0.21824446320533752,158.3679656982422,100.50277709960938,82.00332641601562,1.6817662715911865,1.4336339235305786,1.3890970945358276,7.9700164794921875,7.080696105957031,7.800666809082031
62.79999923706055,p1-5_p1_v1_source3,p1,v1,source3,9,19,0.00251200282946229,0.05203935503959656,-0.11426041275262833,0.12795419991016388,0.2422146201133728,-0.0013490437995642424,-0.03764036297798157,0.04180677607655525,0.19960498809814453,-0.5569205284118652,52.5,0.28904178738594055,0.012245537713170052,1.240373134613037,-2.8731093406677246,3.5369298458099365,6.410038948059082,-0.01264673937112093,-0.7387742400169373,0.7213184833526611,0.2865371108055115,0.17942070960998535,75.0,0.18874162435531616,197.89111328125,137.13514709472656,115.87120819091797,3.271949529647827,2.4403955936431885,1.4361913204193115,13.380264282226562,9.346237182617188,6.428779602050781,0.0016215143259614706,0.07254959642887115,-0.15482306480407715,0.18854916095733643,0.3433722257614136,0.0006912626558914781,-0.05087738484144211,0.05428069084882736,0.04949316382408142,-0.583094596862793,52.5,0.30753087997436523,0.013725223951041698,0.5567124485969543,-1.5892983675003052,1.5258146524429321,3.1151130199432373,0.023051248863339424,-0.334749698638916,0.36607056856155396,-0.08996251225471497,0.27694177627563477,45.0,0.29626214504241943,166.2210693359375,107.21934509277344,88.6896743774414,1.0182019472122192,0.9521462321281433,1.0981056690216064,5.428619384765625,5.00177001953125,6.441017150878906,0.0030467347241938114,0.0942833349108696,-0.19150570034980774,0.23050783574581146,0.422013521194458,-0.00032104269484989345,-0.0597706064581871,0.058237120509147644,0.22141601145267487,-0.3342783451080322,75.0,0.18200846016407013,0.030327457934617996,0.8385069370269775,-2.260087251663208,2.425520896911621,4.68560791015625,0.111016184091568,-0.4511922299861908,0.5373797416687012,-0.17210568487644196,0.45511674880981445,52.5,0.26802918314933777,158.320068359375,100.48505401611328,81.92652893066406,1.470511555671692,1.254412055015564,1.1993972063064575,6.3658447265625,5.59283447265625,5.948638916015625
